37 2415 -152.28978537124064 11946.112097263336 |[[ 0.39239571  0.46163591 -0.0881889 ]]|
38 2492 -87.090121621300767 12165.643860340118 |[[ 0.25048811  0.3918018  -0.07484065]]|
39 2569 -89.234518508071702 11801.735260605812 |[[ 0.64112609  0.39523291 -0.05293274]]|
40 2646 -92.611156801012882 12626.995411872864 |[[ 0.8170663   0.55396905  0.02364668]]|
41 2723 -114.28324803068689 11985.904504477978 |[[ 0.60631499  0.29762133 -0.03147481]]|
42 2800 -131.6743459514058 9436.3718806505203 |[[ 0.72238219  0.43996724 -0.0558337 ]]|
43 2877 -88.013275216543931 11399.396050691605 |[[ 0.7232411   0.36008787 -0.09720216]]|
44 2956 -66.52067915576076 7400.0945115089417 |[[ 0.4030813   0.52326069 -0.01647578]]|
45 3033 -125.43634639048091 6905.3921664953232 |[[ 0.64701223  0.41524368 -0.03161502]]|
46 3110 -89.243344492236389 9982.7646901607513 |[[ 0.36903153  0.5216047  -0.08087369]]|
47 3187 -84.913219315484923 8579.7664291858673 |[[ 0.76178957  0.42455055 -0.01215197]]|
48 3267 -88.202518903979353 6691.334819316864 |[[ 0.9320649   0.33686328 -0.04754803]]|
49 3344 -139.4569695753888 9468.9163966178894 |[[ 0.42457875  0.27294582 -0.05180879]]|
50 3421 -128.32954764140621 10960.988558530807 |[[ 0.50266879  0.41945339 -0.0553211 ]]|
