32 3982 4469.2371021018607 1347117.5197753906 0.18616448386472284 |[[ 0.39497722  0.66310345 -0.0653261 ]]|
33 4097 4158.2267727849785 1072346.5632324219 0.22578826707560493 |[[ 0.64366849  0.33943792 -0.18630149]]|
34 4219 4159.8281183835134 1171202.0148925781 0.20599282412002476 |[[ 0.82132805  0.75928216 -0.07308949]]|
35 4381 1832.0709386763472 1536180.6069335938 0.14081841373679338 |[[-0.52236936  0.38625707 -0.07368695]]|
36 4506 4412.7718987678445 1471293.0185546875 0.20835064413686522 |[[ 0.3851201   0.68600553 -0.08300711]]|
37 4618 3878.4372736573073 1157765.767578125 0.21360020766443041 |[[ 0.51130977  0.60921722  0.03648941]]|
38 4752 3998.9997251744167 1209537.3238525391 0.20450973956213578 |[[ 0.47888189  0.40413388 -0.16657556]]|
39 4864 3834.6644293356394 1268678.0234375 0.22271563094896868 |[[ 0.43569033  0.75731779 -0.14220416]]|
40 4962 4093.6160224945429 1095299.7111816406 0.21686454830829094 |[[ 0.33129543  0.49315348 -0.0928062 ]]|
41 5049 1891.4270083120632 947273.0869140625 0.15909269113563462 |[[-0.47538694  0.68814573 -0.26675357]]|
42 5166 4326.2749608339691 1305899.9291992188 0.22796472927111835 |[[ 0.24120893  0.70107071  0.04033568]]|
43 5286 3687.116044539051 1431729.3286132812 0.20989717195593061 |[[ 0.30821928  0.54675663 -0.23353068]]|
44 5414 4363.7871946637842 1506855.8063964844 0.22546491943164831 |[[ 0.40681483  0.53593672 -0.12769392]]|
45 5516 3460.6179693229165 1034786.7421875 0.24733666896860509 |[[ 0.13956259  0.71796503 -0.26877323]]|
46 5632 4424.3935398020458 1177541.2364501953 0.24086271214723845 |[[ 0.45973672  0.64145399 -0.11528107]]|
47 5746 4309.3545340077026 1342676.8835449219 0.2121618697450128 |[[ 0.31509316  0.63071364 -0.12179339]]|
48 5857 3968.8088764145323 1651344.2253417969 0.23304648067370923 |[[-0.10338421  0.75966496 -0.08916614]]|
49 5934 2079.7995783683486 873675.45825195312 0.18716438639493732 |[[-0.01754594  0.57034539 -0.06645823]]|
50 6044 4720.4592511649844 1078845.69921875 0.22098431819030007 |[[ 0.43330805  0.30543745  0.54734883]]|
51 6174 4346.7730310054831 1542909.6567382812 0.17437339022634579 |[[-0.05962069  0.78992089 -0.1941343 ]]|
52 6290 4448.1513047931794 1445000.7526855469 0.22737065458625755 |[[ 0.30008798  0.70333369  0.24157585]]|
