12 13471 -349.36020672598511 262922.18191885948 0.043062846569570545 |[[-0.42595171  0.89014798 -0.00347632]]|
13 14742 -239.60732030385412 268125.73768591881 0.046430797449607049 |[[-0.02621765  0.8230621  -0.08772995]]|
14 16065 -257.63791247293244 341424.90534281731 0.053650672819257894 |[[-0.51585159  0.88222446  0.01638564]]|
15 16935 -93.113533962206333 242770.77286076546 0.031133782866164361 |[[ 0.40130312  0.53902617  0.12355929]]|
16 17053 3850.1215148326069 58276.062794208527 0.24198771265999247 |[[-0.12625856  0.75571457 -0.13234852]]|
17 17207 3685.2773094389709 128019.47118377686 0.24209300137333917 |[[-0.07875927  0.59299084 -0.11552943]]|
18 17354 6421.4942389622192 109826.77722334862 0.23946576136667697 |[[ 0.48362618  0.5949568  -0.08416082]]|
19 17503 3449.9267512815659 228673.87037992477 0.22467151523912052 |[[-0.00973219  0.53726457 -0.12073142]]|
20 17637 3160.7478650866597 205120.64655399323 0.1891501891706123 |[[ 0.10416479  0.79892927  0.2911126 ]]|
21 17740 2738.0171908775983 131592.88267326355 0.22666459449623769 |[[ 0.13071835  0.79150177 -0.17387765]]|
22 17873 3759.4057898588248 230032.57308292389 0.21963797774114788 |[[-0.20982443  0.46862471 -0.07913222]]|
23 18001 3357.5847276074574 158501.39926052094 0.2441757414816208 |[[-0.22957213  0.78654284 -0.09145793]]|
24 18089 3343.5946473746076 91309.653915405273 0.24340465849888526 |[[-0.1611645   0.59259853 -0.12006865]]|
25 18197 3912.8056991041358 221474.30079650879 0.2116486936056613 |[[-0.2570234   0.43677335 -0.15379661]]|
26 18316 3488.4889153274789 135334.98241615295 0.21974077297062036 |[[-0.40802898  0.48540428 -0.15274757]]|
27 18413 3251.5664745095551 186063.64888286591 0.22601280436359741 |[[-0.16921754  0.5857991  -0.04581957]]|
28 18509 3508.1717840720758 143480.44890213013 0.23627398094024812 |[[-0.28481753  0.77315814  0.55348503]]|
29 18643 3635.5689545681189 238946.33289527893 0.19638209349841937 |[[-0.84359658  0.62211507 -0.00383474]]|
30 18781 3009.2924099812317 197831.20905303955 0.20606009152506991 |[[-0.41079103  0.4172679   0.28705056]]|
31 18905 3415.987931395875 214216.70449352264 0.24619199758897903 |[[-0.26646013  0.2645273  -0.06343551]]|
32 19011 3411.4965012329126 154932.99061965942 0.21416804838041978 |[[-0.10604839  0.49641981 -0.13526934]]|
33 19092 3390.8814456432819 89148.990249633789 0.26312025340105538 |[[-0.46335277  0.85863001 -0.1156739 ]]|
34 19254 3356.5667355116743 167734.87015533447 0.21183197034449353 |[[-0.05153147  0.63170455 -0.09005414]]|
35 19383 3511.1441036608071 184550.29870796204 0.19946615440859755 |[[ 0.00600537  0.49969441  0.01985369]]|
36 19500 3562.3194910304132 170114.98588562012 0.20787316155354438 |[[-0.86986613  0.25840103 -0.15554715]]|
37 19606 3363.0391934396494 267587.45597839355 0.22642389947591274 |[[-0.13912283  0.49213755  0.14954879]]|
38 19739 3328.5819110447269 225979.44729232788 0.20930565159266076 |[[-0.37113954  0.43809051  0.33837265]]|
39 19831 3683.4041981624259 89820.48303604126 0.25143164081304964 |[[-0.14977899  0.65655664 -0.13403497]]|
40 19926 3173.1975029589694 207094.70635986328 0.25871966040954758 |[[-0.46067678  0.58548934 -0.13217845]]|
41 20016 3218.4568255703562 106940.09140777588 0.23565774459740932 |[[ -5.43337114e-02   7.64898123e-01   3.67487831e-04]]|
42 20113 3502.6888691338263 173765.15058898926 0.2264773368084208 |[[-0.48249409  0.40120495 -0.06693084]]|
43 20215 3255.2526992982193 202016.38675689697 0.23226408103095228 |[[-0.47163753  0.70328705  0.027922  ]]|
44 20353 3405.5404599049584 216027.92828369141 0.22515679622669799 |[[-0.30958014  0.78051938 -0.01125761]]|
45 20463 3645.4411777582536 109064.79888153076 0.26284225869179911 |[[ 0.19318356  0.6666261  -0.17034902]]|
46 20556 3558.24626590865 155434.4617767334 0.2593544701933328 |[[-0.19342777  0.57727806 -0.14467535]]|
47 20660 3586.4251199249547 194676.7158203125 0.21654117554389851 |[[-0.30662787  0.76138476  0.53109761]]|
48 20778 3552.212568101234 247972.56156921387 0.22990193291769404 |[[-0.13867923  0.48752414 -0.04146105]]|
49 20879 3624.1854969831688 148792.85137939453 0.22063114635992553 |[[-0.03202744  0.84778837 -0.09236553]]|
50 20971 3651.0986946667022 147229.02027893066 0.24480854844624117 |[[-0.37237844  0.39324193 -0.05155825]]|
51 21061 3661.951625116234 181461.84281158447 0.26523614547334334 |[[-0.35434395  0.50980937 -0.22874292]]|
52 21176 3437.7403112789361 140874.6997833252 0.23793393889148487 |[[-0.29401119  0.71305018  0.30530311]]|
53 21274 3739.5339047289485 268632.4681930542 0.2667775577678877 |[[-0.42294524  0.48903903 -0.12992367]]|
54 21368 3725.2919360840438 146964.6529083252 0.24172099557592439 |[[-0.51635455  0.64188161 -0.17027527]]|
55 21487 3492.4142671289383 186351.07411575317 0.22874508515062186 |[[-0.42112159  0.77961591 -0.08476901]]|
56 21575 3559.6728664059783 142390.68395996094 0.2586989818624566 |[[-0.16080891  0.59354072 -0.04082569]]|
57 21661 3528.7901331720068 148172.64715576172 0.25496454122559836 |[[-0.18319432  0.62601696  0.0638335 ]]|
58 21769 3755.925422773802 425592.87994384766 0.22158826409451754 |[[ 0.02191858  0.54520926 -0.21940106]]|
59 21859 3420.1647974243865 205764.56866455078 0.24550686419075643 |[[-0.27011038  0.56411077 -0.15228846]]|
60 21977 3474.4608695760771 148660.06289672852 0.19048450811644216 |[[-0.27011562  0.72961446 -0.14120769]]|
61 22077 3570.4257488093717 150981.69680023193 0.25823499699266911 |[[-0.38734649  0.5228582  -0.17562822]]|
62 22193 3544.3338367910583 141748.28839111328 0.21956762744373159 |[[-0.21079941  0.65583851 -0.13145409]]|
63 22281 3413.8584635292896 199265.19805908203 0.26610666152791052 |[[-0.35597302  0.53806827 -0.22121395]]|
64 22413 3460.1402153105296 265263.79669189453 0.23169063075204238 |[[-0.1382249   0.70681428 -0.09660696]]|
65 22514 3611.325656908115 160257.93258666992 0.22617775831935344 |[[-0.32880091  0.63421145 -0.18139886]]|
66 22623 3507.2218544871062 199507.73728942871 0.2449418041943755 |[[-0.18198311  0.3356793   0.0400211 ]]|
67 22737 3459.5282567939289 205777.22079467773 0.19655509408369501 |[[-0.1146856   0.76664102  0.00733484]]|
68 22877 3543.5223152981171 354700.51081848145 0.20435497723294815 |[[-0.38375253  0.52938279 -0.06896789]]|
69 22981 3625.5678282679987 175082.92649841309 0.25435268356113999 |[[ 0.04531011  0.39836593 -0.17875234]]|
70 23083 3753.5786903315375 211311.42360687256 0.21137456697702681 |[[ 0.15610457  0.84227914 -0.05400059]]|
71 23184 3770.5136236261296 193591.97723388672 0.22707004732204022 |[[ 0.0533613   0.37740248 -0.22003091]]|
72 23279 3700.2228648919727 198359.72103881836 0.23082223691023962 |[[ 0.02928541  0.47496128 -0.04802648]]|
73 23386 3766.9327010032307 207352.90185546875 0.22905377982100103 |[[-0.56238613  0.62255603  0.62471548]]|
74 23481 3394.3253835092819 264905.61636352539 0.22462716500321817 |[[-0.27259877  0.47754103 -0.00472293]]|
75 23622 3738.8750001692065 363144.0892791748 0.17753394277146387 |[[-0.41311288  0.54243054 -0.08790949]]|
76 23726 3582.9276562624132 212345.48944091797 0.23045252099395719 |[[-0.11075525  0.45393715 -0.08452079]]|
77 23838 3607.1260370599052 230516.41993713379 0.25891102641563268 |[[-0.35380813  0.54546031 -0.02370847]]|
78 23982 5705.9874313508917 233848.70449829102 0.25375130861874384 |[[-0.52859855  0.45992326 -0.18496603]]|
79 24068 3778.6934591313729 175477.78108215332 0.26130934689317675 |[[-0.38053586  0.61157324 -0.18641227]]|
80 24264 5680.576318867119 312372.0731048584 0.22396916249874671 |[[-0.31989829  0.55826832 -0.04489996]]|
81 24392 3750.4038400263889 270975.39854431152 0.2012547102272651 |[[ 0.14180142  0.69141763 -0.16700268]]|
82 24507 3661.7283010948145 294591.4393157959 0.19804474138193201 |[[-0.05929501  0.9643886  -0.0357029 ]]|
83 24680 7104.5226504949333 584105.87896728516 0.19476631351685331 |[[ 0.1419669   0.85380962 -0.07625792]]|
84 24770 3697.7963971157246 257108.73750305176 0.22940074802571098 |[[ 0.04514349  0.74368967 -0.05980304]]|
85 24868 3701.9622200569638 198914.21435546875 0.26100704897999993 |[[-0.22774969  0.71306849  0.32183477]]|
86 24997 3462.493639629733 391660.15492248535 0.24425457736741296 |[[-0.02181293  0.7148206  -0.04263064]]|
87 25076 4135.9576369582583 164762.1499786377 0.26539774419068418 |[[-0.2246732   0.78122662 -0.21434499]]|
88 25215 3887.6090826918175 385424.72518920898 0.1812421998158934 |[[-0.54923377  0.58105879  0.39686792]]|
89 25316 3878.8637102720677 419930.2264251709 0.23313019608007582 |[[-0.09044883  0.70567681 -0.11548103]]|
90 25464 4245.088056194134 598430.82397460938 0.25569176629985313 |[[-0.33999051  0.72371113 -0.240825  ]]|
91 25556 3501.3125726558796 289365.74073791504 0.24791486842159208 |[[-0.45440966  0.46959871 -0.19254801]]|
92 25667 4211.7917651705784 330888.1770324707 0.25271856512256025 |[[ -4.27312609e-01   5.76551777e-01  -4.85977387e-04]]|
93 25760 4335.8882665926976 284403.38551330566 0.25566186945143521 |[[-0.79146572  0.49668379 -0.11153225]]|
94 25891 3916.7085538174642 357691.26867675781 0.23551265984303493 |[[-0.58369929  0.61754568  0.07628147]]|
95 25970 4023.3720689326888 131278.15832519531 0.26849224704821711 |[[-0.24962062  0.45658628 -0.11689874]]|
96 26054 3960.0534856526956 278037.18475341797 0.27050072271397418 |[[-0.26300647  0.43276405  0.47362563]]|
97 26162 3652.0001680541709 302469.18328857422 0.24678998979641795 |[[-0.54339541  0.55316335 -0.14835334]]|
98 26328 5732.6282573770532 395575.59860229492 0.21137453727595915 |[[ 0.66445465  0.61449704  0.55242797]]|
99 26440 3757.6460832244479 256554.74085998535 0.24422133568834239 |[[-0.17802969  0.76311176 -0.04269569]]|
